#
#                              ======================
#                              | THE SUSYHIT OUTPUT |
#                              ======================
#
#
#              ------------------------------------------------------
#              |     This is the output of the SUSY-HIT package     |
#              |  created by A.Djouadi, M.Muehlleitner and M.Spira. |
#              |  In case of problems with SUSY-HIT email to        |
#              |           margarete.muehlleitner@kit.edu           |
#              |           michael.spira@psi.ch                     |
#              |           abdelhak.djouadi@cern.ch                 |
#              ------------------------------------------------------
#
#              ------------------------------------------------------
#              |  SUSY Les Houches Accord - MSSM Spectrum + Decays  |
#              |              based on the decay programs           |
#              |                                                    |
#              |                     SDECAY 1.5                     |
#              |                                                    |
#              |  Authors: M.Muhlleitner, A.Djouadi and Y.Mambrini  |
#              |  Ref.:    Comput.Phys.Commun.168(2005)46           |
#              |           [hep-ph/0311167]                         |
#              |                                                    |
#              |                     HDECAY 3.4                     |
#              |                                                    |
#              |  By: A.Djouadi,J.Kalinowski,M.Muhlleitner,M.Spira  |
#              |  Ref.:    Comput.Phys.Commun.108(1998)56           |
#              |           [hep-ph/9704448]                         |
#              |                                                    |
#              |                                                    |
#              |  If not stated otherwise all DRbar couplings and   |
#              |  soft SUSY breaking masses are given at the scale  |
#              |  Q=  0.24586304E+04
#              |                                                    |
#              ------------------------------------------------------
#
#
BLOCK DCINFO  # Decay Program information
     1   SDECAY/HDECAY # decay calculator
     2   1.5  /3.4    # version number
#
BLOCK SPINFO  # Spectrum calculator information
     1.23772290E-04    2    -2000011        11   # BR(~chi_30 -> ~e_R+     e-)
     1.35408420E-04    2     1000013       -13   # BR(~chi_30 -> ~mu_L-    mu+)
     1.35408420E-04    2    -1000013        13   # BR(~chi_30 -> ~mu_L+    mu-)
     1.23772290E-04    2     2000013       -13   # BR(~chi_30 -> ~mu_R-    mu+)
     1.23772290E-04    2    -2000013        13   # BR(~chi_30 -> ~mu_R+    mu-)
     8.38563613E-02    2     1000015       -15   # BR(~chi_30 -> ~tau_1-   tau+)
     8.38563613E-02    2    -1000015        15   # BR(~chi_30 -> ~tau_1+   tau-)
     5.72055617E-02    2     2000015       -15   # BR(~chi_30 -> ~tau_2-   tau+)
     5.72055617E-02    2    -2000015        15   # BR(~chi_30 -> ~tau_2+   tau-)
     5.29056673E-04    2     1000012       -12   # BR(~chi_30 -> ~nu_eL    nu_eb)
     5.29056673E-04    2    -1000012        12   # BR(~chi_30 -> ~nu_eL*   nu_e )
     5.29056673E-04    2     1000014       -14   # BR(~chi_30 -> ~nu_muL   nu_mub)
     5.29056673E-04    2    -1000014        14   # BR(~chi_30 -> ~nu_muL*  nu_mu )
     5.29056673E-04    2     1000016       -16   # BR(~chi_30 -> ~nu_tau1  nu_taub)
     5.29056673E-04    2    -1000016        16   # BR(~chi_30 -> ~nu_tau1* nu_tau )
#
#         PDG            Width
DECAY   1000035     8.37055462E+00   # neutralino4 decays
#          BR         NDA      ID1       ID2
     3.00923842E-02    2     1000022        23   # BR(~chi_40 -> ~chi_10   Z )
     6.98115635E-02    2     1000023        23   # BR(~chi_40 -> ~chi_20   Z )
     2.13356115E-01    2     1000024       -24   # BR(~chi_40 -> ~chi_1+   W-)
     2.13356115E-01    2    -1000024        24   # BR(~chi_40 -> ~chi_1-   W+)
     5.42310104E-02    2     1000022        25   # BR(~chi_40 -> ~chi_10   h )
     1.32394809E-01    2     1000023        25   # BR(~chi_40 -> ~chi_20   h )
     2.66173329E-04    2     1000011       -11   # BR(~chi_40 -> ~e_L-     e+)
     2.66173329E-04    2    -1000011        11   # BR(~chi_40 -> ~e_L+     e-)
     2.24306444E-04    2     2000011       -11   # BR(~chi_40 -> ~e_R-     e+)
     2.24306444E-04    2    -2000011        11   # BR(~chi_40 -> ~e_R+     e-)
     2.66173329E-04    2     1000013       -13   # BR(~chi_40 -> ~mu_L-    mu+)
     2.66173329E-04    2    -1000013        13   # BR(~chi_40 -> ~mu_L+    mu-)
     2.24306444E-04    2     2000013       -13   # BR(~chi_40 -> ~mu_R-    mu+)
     2.24306444E-04    2    -2000013        13   # BR(~chi_40 -> ~mu_R+    mu-)
     8.13541765E-02    2     1000015       -15   # BR(~chi_40 -> ~tau_1-   tau+)
     8.13541765E-02    2    -1000015        15   # BR(~chi_40 -> ~tau_1+   tau-)
     5.80445423E-02    2     2000015       -15   # BR(~chi_40 -> ~tau_2-   tau+)
     5.80445423E-02    2    -2000015        15   # BR(~chi_40 -> ~tau_2+   tau-)
     9.99774368E-04    2     1000012       -12   # BR(~chi_40 -> ~nu_eL    nu_eb)
     9.99774368E-04    2    -1000012        12   # BR(~chi_40 -> ~nu_eL*   nu_e )
     9.99774368E-04    2     1000014       -14   # BR(~chi_40 -> ~nu_muL   nu_mub)
     9.99774368E-04    2    -1000014        14   # BR(~chi_40 -> ~nu_muL*  nu_mu )
     9.99774368E-04    2     1000016       -16   # BR(~chi_40 -> ~nu_tau1  nu_taub)
     9.99774368E-04    2    -1000016        16   # BR(~chi_40 -> ~nu_tau1* nu_tau )
#
#         PDG            Width
DECAY        25     4.73792139E-03   # h decays
#          BR         NDA      ID1       ID2
     6.35342998E-01    2           5        -5   # BR(h -> b       bb     )
     5.68925501E-02    2         -15        15   # BR(h -> tau+    tau-   )
     2.01350971E-04    2         -13        13   # BR(h -> mu+     mu-    )
     4.25693615E-04    2           3        -3   # BR(h -> s       sb     )
     1.79929816E-02    2           4        -4   # BR(h -> c       cb     )
     5.96910854E-02    2          21        21   # BR(h -> g       g      )
     2.09092637E-03    2          22        22   # BR(h -> gam     gam    )
     1.48876874E-03    2          22        23   # BR(h -> Z       gam    )
     1.99870274E-01    2          24       -24   # BR(h -> W+      W-     )
     2.60033706E-02    2          23        23   # BR(h -> Z       Z      )
#
#         PDG            Width
DECAY        35     5.52744719E+01   # H decays
#          BR         NDA      ID1       ID2
     6.80831567E-01    2           5        -5   # BR(H -> b       bb     )
     1.41744852E-01    2         -15        15   # BR(H -> tau+    tau-   )
     5.01065908E-04    2         -13        13   # BR(H -> mu+     mu-    )
     6.71679059E-04    2           3        -3   # BR(H -> s       sb     )
     5.34754020E-09    2           4        -4   # BR(H -> c       cb     )
     5.17144414E-04    2           6        -6   # BR(H -> t       tb     )
     4.07058481E-05    2          21        21   # BR(H -> g       g      )
     1.09213174E-08    2          22        22   # BR(H -> gam     gam    )
     2.08254486E-08    2          23        22   # BR(H -> Z       gam    )
     2.18705119E-06    2          24       -24   # BR(H -> W+      W-     )
     1.08867298E-06    2          23        23   # BR(H -> Z       Z      )
     5.21884909E-06    2          25        25   # BR(H -> h       h      )
     3.54024004E-03    2     1000024  -1000024   # BR(H -> ~chi_1+ ~chi_1-)
     5.11951246E-02    2     1000024  -1000037   # BR(H -> ~chi_1+ ~chi_2-)
     5.11951246E-02    2     1000037  -1000024   # BR(H -> ~chi_2+ ~chi_1-)
     2.37417405E-04    2     1000022   1000022   # BR(H -> ~chi_10 ~chi_10)
     1.53301803E-03    2     1000023   1000023   # BR(H -> ~chi_20 ~chi_20)
     1.20758339E-03    2     1000022   1000023   # BR(H -> ~chi_10 ~chi_20)
     1.03052341E-02    2     1000022   1000025   # BR(H -> ~chi_10 ~chi_30)
     7.17709888E-03    2     1000022   1000035   # BR(H -> ~chi_10 ~chi_40)
     2.79711208E-02    2     1000023   1000025   # BR(H -> ~chi_20 ~chi_30)
     1.89731353E-02    2     1000023   1000035   # BR(H -> ~chi_20 ~chi_40)
     1.06280532E-07    2     1000011  -1000011   # BR(H -> ~e_L-   ~e_L+  )
     6.56043296E-08    2     2000011  -2000011   # BR(H -> ~e_R-   ~e_R+  )
     1.06280532E-07    2     1000013  -1000013   # BR(H -> ~mu_L-  ~mu_L+ )
     6.56043296E-08    2     2000013  -2000013   # BR(H -> ~mu_R-  ~mu_R+ )
     1.28883823E-03    2     1000015  -1000015   # BR(H -> ~tau_1- ~tau_1+)
     1.05914161E-03    2     2000015  -2000015   # BR(H -> ~tau_2- ~tau_2+)
     3.84595551E-09    2     1000015  -2000015   # BR(H -> ~tau_1- ~tau_2+)
     3.84595551E-09    2     2000015  -1000015   # BR(H -> ~tau_2- ~tau_1+)
     3.41674688E-07    2     1000012  -1000012   # BR(H -> ~nu_eL  ~nu_eL*   )
     3.41674688E-07    2     1000014  -1000014   # BR(H -> ~nu_muL ~nu_muL*  )
     3.41674688E-07    2     1000016  -1000016   # BR(H -> ~nu_tauL ~nu_tauL*)
#
#         PDG            Width
DECAY        36     5.52745032E+01   # A decays
#          BR         NDA      ID1       ID2
     6.80859906E-01    2           5        -5   # BR(A -> b       bb     )
     1.41747702E-01    2         -15        15   # BR(A -> tau+    tau-   )
     5.01073426E-04    2         -13        13   # BR(A -> mu+     mu-    )
     6.71707203E-04    2           3        -3   # BR(A -> s       sb     )
     5.23532804E-09    2           4        -4   # BR(A -> c       cb     )
     5.19435861E-04    2           6        -6   # BR(A -> t       tb     )
     5.90023153E-05    2          21        21   # BR(A -> g       g      )
     3.88616919E-09    2          22        22   # BR(A -> gam     gam    )
     3.32884320E-08    2          23        22   # BR(A -> Z       gam    )
     2.15662271E-06    2          23        25   # BR(A -> Z       h      )
     3.68585579E-03    2     1000024  -1000024   # BR(A -> ~chi_1+ ~chi_1-)
     5.10964414E-02    2     1000024  -1000037   # BR(A -> ~chi_1+ ~chi_2-)
     5.10964414E-02    2     1000037  -1000024   # BR(A -> ~chi_2+ ~chi_1-)
     2.45792595E-04    2     1000022   1000022   # BR(A -> ~chi_10 ~chi_10)
     1.59624616E-03    2     1000023   1000023   # BR(A -> ~chi_20 ~chi_20)
     1.25362208E-03    2     1000022   1000023   # BR(A -> ~chi_10 ~chi_20)
     7.29602963E-03    2     1000022   1000025   # BR(A -> ~chi_10 ~chi_30)
     1.01490113E-02    2     1000022   1000035   # BR(A -> ~chi_10 ~chi_40)
     1.92817687E-02    2     1000023   1000025   # BR(A -> ~chi_20 ~chi_30)
     2.75574890E-02    2     1000023   1000035   # BR(A -> ~chi_20 ~chi_40)
     1.19013773E-03    2     1000015  -2000015   # BR(A -> ~tau_1- ~tau_2+)
     1.19013773E-03    2    -1000015   2000015   # BR(A -> ~tau_1+ ~tau_2-)
#
#         PDG            Width
DECAY        37     4.81940574E+01   # H+ decays
#          BR         NDA      ID1       ID2
     1.02077358E-03    2           4        -5   # BR(H+ -> c       bb     )
     1.62838808E-01    2         -15        16   # BR(H+ -> tau+    nu_tau )
     5.75629782E-04    2         -13        14   # BR(H+ -> mu+     nu_mu  )
     6.53292487E-06    2           2        -5   # BR(H+ -> u       bb     )
     3.68419940E-05    2           2        -3   # BR(H+ -> u       sb     )
     7.57755617E-04    2           4        -3   # BR(H+ -> c       sb     )
     6.34127158E-01    2           6        -5   # BR(H+ -> t       bb     )
     2.49151974E-06    2          24        25   # BR(H+ -> W+      h      )
     3.06879178E-12    2          24        36   # BR(H+ -> W+      A      )
     2.47525410E-03    2     1000024   1000022   # BR(H+ -> ~chi_1+ ~chi_10)
     9.34564173E-06    2     1000024   1000023   # BR(H+ -> ~chi_1+ ~chi_20)
     5.94760795E-02    2     1000024   1000025   # BR(H+ -> ~chi_1+ ~chi_30)
     5.92026016E-02    2     1000024   1000035   # BR(H+ -> ~chi_1+ ~chi_40)
     1.27167987E-02    2     1000037   1000022   # BR(H+ -> ~chi_2+ ~chi_10)
     6.40227962E-02    2     1000037   1000023   # BR(H+ -> ~chi_2+ ~chi_20)
     4.67492049E-07    2    -1000011   1000012   # BR(H+ -> ~e_L+   ~nu_eL )
     4.67492049E-07    2    -1000013   1000014   # BR(H+ -> ~mu_L+  ~nu_muL)
     1.45493029E-03    2    -1000015   1000016   # BR(H+ -> ~tau_1+ ~nu_tauL)
     1.27526687E-03    2    -2000015   1000016   # BR(H+ -> ~tau_2+ ~nu_tauL)
